dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
ArrowHead,0,gap,0.05,0.05,clean_split_cp,23,13,130,175,3,0.9714285714285714,2.3257142857142856,0.11428571428571428,0.9,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,aug_split_cp,23,13,130,175,3,0.9942857142857143,2.7542857142857144,0.017142857142857144,0.6666666666666666,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,aps_aug_cp,23,13,130,175,3,0.9942857142857143,2.874285714285714,0.0,0.0,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,raps_aug_cp,23,13,130,175,3,0.9942857142857143,2.874285714285714,0.0,0.0,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,mondrian_corruption_cp,23,13,130,175,3,0.9828571428571429,2.5542857142857143,0.045714285714285714,0.75,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,label_smooth_aug_cp,23,13,130,175,3,0.9942857142857143,2.7542857142857144,0.017142857142857144,0.6666666666666666,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,confidence_weighted_cp,23,13,130,175,3,0.9828571428571429,2.6514285714285712,0.017142857142857144,0.6666666666666666,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp,23,13,130,175,3,0.9771428571428571,2.4857142857142858,0.05714285714285714,0.8,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0,23,13,130,175,3,0.9771428571428571,2.4857142857142858,0.05714285714285714,0.8,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0.1,23,13,130,175,3,0.9828571428571429,2.5085714285714285,0.05714285714285714,0.8,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0.2,23,13,130,175,3,0.9828571428571429,2.525714285714286,0.05142857142857143,0.7777777777777778,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0.35,23,13,130,175,3,0.9828571428571429,2.5485714285714285,0.045714285714285714,0.75,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0.5,23,13,130,175,3,0.9885714285714285,2.5828571428571427,0.045714285714285714,0.75,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0.65,23,13,130,175,3,0.9885714285714285,2.6228571428571428,0.045714285714285714,0.75,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_0.8,23,13,130,175,3,0.9885714285714285,2.662857142857143,0.045714285714285714,0.75,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.05,fast_cp_mixed_1,23,13,130,175,3,0.9942857142857143,2.7542857142857144,0.017142857142857144,0.6666666666666666,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,clean_split_cp,23,13,130,175,3,0.9714285714285714,2.3257142857142856,0.11428571428571428,0.9,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,aug_split_cp,23,13,130,175,3,0.9714285714285714,2.2285714285714286,0.15428571428571428,0.9259259259259259,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,aps_aug_cp,23,13,130,175,3,0.92,2.262857142857143,0.0,0.0,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,raps_aug_cp,23,13,130,175,3,0.92,2.262857142857143,0.0,0.0,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,mondrian_corruption_cp,23,13,130,175,3,0.9371428571428572,2.0514285714285716,0.21142857142857144,0.918918918918919,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,label_smooth_aug_cp,23,13,130,175,3,0.9714285714285714,2.2285714285714286,0.15428571428571428,0.9259259259259259,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,confidence_weighted_cp,23,13,130,175,3,0.9371428571428572,2.2057142857142855,0.11428571428571428,0.9,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp,23,13,130,175,3,0.9485714285714286,2.1485714285714286,0.1657142857142857,0.9310344827586207,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0,23,13,130,175,3,0.9485714285714286,2.1485714285714286,0.1657142857142857,0.9310344827586207,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0.1,23,13,130,175,3,0.9485714285714286,2.1485714285714286,0.1657142857142857,0.9310344827586207,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0.2,23,13,130,175,3,0.9485714285714286,2.1485714285714286,0.1657142857142857,0.9310344827586207,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0.35,23,13,130,175,3,0.96,2.1714285714285713,0.16,0.9285714285714286,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0.5,23,13,130,175,3,0.9657142857142857,2.1885714285714286,0.16,0.9285714285714286,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0.65,23,13,130,175,3,0.9714285714285714,2.2114285714285713,0.15428571428571428,0.9259259259259259,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_0.8,23,13,130,175,3,0.9714285714285714,2.217142857142857,0.15428571428571428,0.9259259259259259,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.1,fast_cp_mixed_1,23,13,130,175,3,0.9714285714285714,2.2285714285714286,0.15428571428571428,0.9259259259259259,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.2,clean_split_cp,23,13,130,175,3,0.9714285714285714,2.3257142857142856,0.11428571428571428,0.9,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.2,aug_split_cp,23,13,130,175,3,0.8171428571428572,1.3428571428571427,0.6971428571428572,0.8114754098360656,0.0,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.2,aps_aug_cp,23,13,130,175,3,0.8514285714285714,1.9085714285714286,0.08,0.7857142857142857,0.005714285714285714,0.7428571428571429,0.13656140962360308
ArrowHead,0,gap,0.05,0.2,raps_aug_cp,23,13,130,175,3,0.8228571428571428,1.417142857142857,0.5828571428571429,0.8823529411764706,0.0,0.7428571428571429,0.13656140962360308
