dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
BME,0,gap,0.1,0.1,label_smooth_aug_cp,19,11,110,150,3,1.0,2.5733333333333333,0.006666666666666667,1.0,0.0,0.9,0.2724997667208239
BME,0,gap,0.1,0.1,confidence_weighted_cp,19,11,110,150,3,1.0,2.6,0.0,0.0,0.0,0.9,0.2724997667208239
BME,0,gap,0.1,0.1,fast_cp,19,11,110,150,3,0.9933333333333333,2.24,0.03333333333333333,0.8,0.0,0.9,0.2724997667208239
BME,0,gap,0.1,0.1,fast_cp_mixed_0.35,19,11,110,150,3,0.9933333333333333,2.34,0.02,1.0,0.0,0.9,0.2724997667208239
BME,0,gap,0.1,0.1,fast_cp_mixed_1,19,11,110,150,3,1.0,2.5733333333333333,0.006666666666666667,1.0,0.0,0.9,0.2724997667208239
BME,0,gap,0.2,0.05,clean_split_cp,19,11,110,150,3,0.68,1.12,0.88,0.6515151515151515,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,aug_split_cp,19,11,110,150,3,1.0,2.7866666666666666,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,aps_aug_cp,19,11,110,150,3,1.0,2.9066666666666667,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,raps_aug_cp,19,11,110,150,3,1.0,2.9066666666666667,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,mondrian_corruption_cp,19,11,110,150,3,0.96,1.9333333333333333,0.20666666666666667,0.967741935483871,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,label_smooth_aug_cp,19,11,110,150,3,1.0,2.7866666666666666,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,confidence_weighted_cp,19,11,110,150,3,0.9866666666666667,2.74,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,fast_cp,19,11,110,150,3,0.98,2.6466666666666665,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,fast_cp_mixed_0.35,19,11,110,150,3,0.9866666666666667,2.6933333333333334,0.0,0.0,0.0,0.6,0.11020186693794166
BME,0,gap,0.2,0.05,fast_cp_mixed_1,19,11,110,150,3,1.0,2.7866666666666666,0.0,0.0,0.0,0.6,0.11020186693794166
