method,alpha,corruption,coverage,coverage_gap,abs_coverage_gap,avg_set_size,singleton_rate,top1_accuracy,ece
raps_aug_cp,0.05,gap,0.9890032690954556,-0.039003269095455435,0.048593810432339145,2.4984200020707705,0.05780441533527048,0.7907996512152381,0.2028592950468916
aps_aug_cp,0.05,gap,0.9890032690954556,-0.039003269095455435,0.048593810432339145,2.4997391294172946,0.05780441533527048,0.7907996512152381,0.2028592950468916
clean_split_cp,0.05,gap,0.8583564068968146,0.09164359310318536,0.11280033399541711,1.407033637383262,0.608005149042109,0.7907996512152381,0.2028592950468916
raps_aug_cp,0.05,noise,0.9844436580485582,-0.03444365804855829,0.043853963830124895,2.495801134303992,0.06495301532808158,0.6913583401441556,0.2395975914432271
aps_aug_cp,0.05,noise,0.9844436580485582,-0.03444365804855829,0.043853963830124895,2.496207019641384,0.06495301532808158,0.6913583401441556,0.2395975914432271
mondrian_corruption_cp,0.05,noise,0.9558421592576914,-0.005842159257691561,0.050696988705330515,2.144828574346258,0.3812498793826478,0.6913583401441556,0.2395975914432271
fast_cp,0.05,noise,0.9142179568672506,0.03578204313274931,0.06294650123836294,1.8724187658067384,0.46362734364490465,0.6913583401441556,0.2395975914432271
fast_cp_mixed_0.35,0.05,noise,0.9175408614835566,0.03245913851644327,0.0640531607421432,1.9110045362775796,0.4553625309180218,0.6913583401441556,0.2395975914432271
aug_split_cp,0.05,noise,0.9217153660444015,0.028284633955598416,0.0690181317400994,1.982273079818402,0.43919097107701593,0.6913583401441556,0.2395975914432271
fast_cp_mixed_1,0.05,noise,0.9217153660444015,0.028284633955598416,0.0690181317400994,1.982273079818402,0.43919097107701593,0.6913583401441556,0.2395975914432271
label_smooth_aug_cp,0.05,noise,0.9217153660444015,0.028284633955598416,0.0690181317400994,1.982273079818402,0.43919097107701593,0.6913583401441556,0.2395975914432271
confidence_weighted_cp,0.05,noise,0.9182748108615107,0.03172518913848922,0.06950965467324087,1.8945625516041038,0.4416085967131634,0.6913583401441556,0.2395975914432271
clean_split_cp,0.05,noise,0.7351231467744224,0.2148768532255776,0.2311262565075643,1.3441562232164155,0.6354915144915672,0.6913583401441556,0.2395975914432271
mondrian_corruption_cp,0.1,drift,0.9303003973023914,-0.030300397302391455,0.06132629361570274,1.6463421206292335,0.5443784786652831,0.7857557052753157,0.21805775080987805
fast_cp,0.1,drift,0.9240077672318848,-0.02400776723188483,0.06523500887409245,1.5625523370792658,0.5763525363156379,0.7857557052753157,0.21805775080987805
confidence_weighted_cp,0.1,drift,0.9545187675088505,-0.05451876750885045,0.06698341397349693,1.6772458399325267,0.5277534266278608,0.7857557052753157,0.21805775080987805
fast_cp_mixed_0.35,0.1,drift,0.9348619857441933,-0.03486198574419332,0.06927633820956622,1.6045304115523098,0.5515359723935935,0.7857557052753157,0.21805775080987805
aug_split_cp,0.1,drift,0.9443500264104232,-0.044350026410423155,0.07252420502847932,1.6959318720192524,0.507044182007239,0.7857557052753157,0.21805775080987805
fast_cp_mixed_1,0.1,drift,0.9443500264104232,-0.044350026410423155,0.07252420502847932,1.6959318720192524,0.507044182007239,0.7857557052753157,0.21805775080987805
label_smooth_aug_cp,0.1,drift,0.9443500264104232,-0.044350026410423155,0.07252420502847932,1.6959318720192524,0.507044182007239,0.7857557052753157,0.21805775080987805
raps_aug_cp,0.1,drift,0.9661248630729885,-0.06612486307298861,0.07865066531307655,2.0904368059698952,0.253891549464183,0.7857557052753157,0.21805775080987805
aps_aug_cp,0.1,drift,0.9662263344073366,-0.06622633440733666,0.0787521366474246,2.091790525816766,0.2541613709668812,0.7857557052753157,0.21805775080987805
clean_split_cp,0.1,drift,0.8502040726483449,0.04979592735165517,0.11601224080585763,1.3838335989360302,0.654789582238503,0.7857557052753157,0.21805775080987805
mondrian_corruption_cp,0.1,gap,0.9280312045400868,-0.028031204540086715,0.06363881676602436,1.7315331684819975,0.5280480109835357,0.7907996512152381,0.2028592950468916
fast_cp,0.1,gap,0.9082480450166448,-0.008248045016644803,0.06587959083142544,1.6059243318549912,0.5585425857899995,0.7907996512152381,0.2028592950468916
confidence_weighted_cp,0.1,gap,0.9380739885566335,-0.03807398855663353,0.06638911631185622,1.7289595863634275,0.5110374131064828,0.7907996512152381,0.2028592950468916
fast_cp_mixed_0.35,0.1,gap,0.9164112522261378,-0.016411252226137815,0.06862295384372301,1.6585177838428922,0.5272761600786532,0.7907996512152381,0.2028592950468916
aug_split_cp,0.1,gap,0.924445036231353,-0.024445036231353034,0.07446559659210855,1.7319249385702875,0.4876312607254971,0.7907996512152381,0.2028592950468916
fast_cp_mixed_1,0.1,gap,0.924445036231353,-0.024445036231353034,0.07446559659210855,1.7319249385702875,0.4876312607254971,0.7907996512152381,0.2028592950468916
label_smooth_aug_cp,0.1,gap,0.924445036231353,-0.024445036231353034,0.07446559659210855,1.7319249385702875,0.4876312607254971,0.7907996512152381,0.2028592950468916
raps_aug_cp,0.1,gap,0.9497540413983687,-0.0497540413983686,0.0844817112854922,2.080708196441454,0.24959372947071426,0.7907996512152381,0.2028592950468916
aps_aug_cp,0.1,gap,0.9497540413983687,-0.0497540413983686,0.0844817112854922,2.0814357920320634,0.24967790455488936,0.7907996512152381,0.2028592950468916
clean_split_cp,0.1,gap,0.8559860365264442,0.04401396347355579,0.10698639699146544,1.3823669707165953,0.6326718157087756,0.7907996512152381,0.2028592950468916
mondrian_corruption_cp,0.1,noise,0.9282842518155234,-0.028284251815523503,0.08055014870917825,1.9835631080415943,0.4234362823594361,0.6913583401441556,0.2395975914432271
raps_aug_cp,0.1,noise,0.9315192577686845,-0.031519257768684514,0.09118414314583731,2.0841977505458362,0.26003952593940177,0.6913583401441556,0.2395975914432271
aps_aug_cp,0.1,noise,0.9314177864343365,-0.03141778643433647,0.09128561448018535,2.0820845331358155,0.2603093474421,0.6913583401441556,0.2395975914432271
confidence_weighted_cp,0.1,noise,0.866014993035024,0.03398500696497594,0.10232857323372513,1.6502973317726557,0.5360735548808133,0.6913583401441556,0.2395975914432271
fast_cp,0.1,noise,0.8310221415581293,0.06897785844187085,0.10614414123808097,1.552844622797436,0.5831032370897699,0.6913583401441556,0.2395975914432271
fast_cp_mixed_0.35,0.1,noise,0.8233981383050096,0.07660186169499042,0.11774318762217298,1.555597706120303,0.5864875904608944,0.6913583401441556,0.2395975914432271
aug_split_cp,0.1,noise,0.8259844358894058,0.07401556411059416,0.1258119207481553,1.5991220260784096,0.5624294606937371,0.6913583401441556,0.2395975914432271
fast_cp_mixed_1,0.1,noise,0.8259844358894058,0.07401556411059416,0.1258119207481553,1.5991220260784096,0.5624294606937371,0.6913583401441556,0.2395975914432271
label_smooth_aug_cp,0.1,noise,0.8259844358894058,0.07401556411059416,0.1258119207481553,1.5991220260784096,0.5624294606937371,0.6913583401441556,0.2395975914432271
clean_split_cp,0.1,noise,0.7331231467744225,0.16687685322557766,0.2094259543508048,1.319711778771971,0.6599359589360115,0.6913583401441556,0.2395975914432271
