method,alpha,corruption,coverage,coverage_gap,abs_coverage_gap,avg_set_size,singleton_rate,top1_accuracy,ece
fast_cp_mixed,0.05,drift,0.9589939763182113,-0.008993976318211376,0.027032897034684696,1.6543623737922597,0.613073280122986,0.8328687173742924,0.11359245565061285
aug_split_cp,0.05,drift,0.964124083760566,-0.01412408376056603,0.029266164795601055,1.739202051993581,0.5561887615695837,0.8328687173742924,0.11359245565061285
label_smooth_aug_cp,0.05,drift,0.964124083760566,-0.01412408376056603,0.029266164795601055,1.739202051993581,0.5561887615695837,0.8328687173742924,0.11359245565061285
fast_cp,0.05,drift,0.9535499789684906,-0.003549978968490608,0.029905785112377594,1.6331944389184823,0.6215148136374296,0.8328687173742924,0.11359245565061285
confidence_weighted_cp,0.05,drift,0.9593751078720835,-0.009375107872083554,0.03130553825158144,1.6910740836262328,0.5345783719437515,0.8328687173742924,0.11359245565061285
clean_split_cp,0.05,drift,0.9272969524191257,0.02270304758087434,0.04639976721147029,1.5601811264059617,0.5711347861119553,0.8328687173742924,0.11359245565061285
fast_cp,0.05,gap,0.9295832733273071,0.020416726672692967,0.04430489325868806,1.6391518112178927,0.610489504356747,0.7996998432892801,0.14326820504935806
fast_cp_mixed,0.05,gap,0.9301511372262934,0.019848862773706566,0.04455014628896643,1.6459648767508392,0.6091846495840378,0.7996998432892801,0.14326820504935806
aug_split_cp,0.05,gap,0.9322241579869768,0.01777584201302315,0.046465845391329336,1.7085592052179641,0.5553306263081549,0.7996998432892801,0.14326820504935806
label_smooth_aug_cp,0.05,gap,0.9322241579869768,0.01777584201302315,0.046465845391329336,1.7085592052179641,0.5553306263081549,0.7996998432892801,0.14326820504935806
confidence_weighted_cp,0.05,gap,0.9284990651221205,0.021500934877879456,0.04904140061281156,1.667735888977358,0.5317201256331155,0.7996998432892801,0.14326820504935806
clean_split_cp,0.05,gap,0.8972215461126766,0.05277845388732335,0.07269458576812023,1.5489353584316716,0.565828873294966,0.7996998432892801,0.14326820504935806
fast_cp,0.05,noise,0.9467226926981588,0.003277307301841258,0.036377103007761064,1.6657540141482117,0.5892631593977572,0.8001332563159193,0.14136025645454828
fast_cp_mixed,0.05,noise,0.9481454285684771,0.0018545714315229248,0.03702503062061554,1.6785519878134338,0.5872654349867957,0.8001332563159193,0.14136025645454828
confidence_weighted_cp,0.05,noise,0.9434012469819366,0.006598753018063278,0.04020373898442284,1.693514428211549,0.5312478567653012,0.8001332563159193,0.14136025645454828
aug_split_cp,0.05,noise,0.9496958877815131,0.00030411221848675667,0.04088634833784503,1.7437900091781668,0.5498663091874052,0.8001332563159193,0.14136025645454828
label_smooth_aug_cp,0.05,noise,0.9496958877815131,0.00030411221848675667,0.04088634833784503,1.7437900091781668,0.5498663091874052,0.8001332563159193,0.14136025645454828
clean_split_cp,0.05,noise,0.8992033910559515,0.050796608944048444,0.0762952161766101,1.540249204402514,0.5603724904909647,0.8001332563159193,0.14136025645454828
