alpha,corruption,n,candidate_coverage,baseline_coverage,coverage_delta,candidate_set_size,baseline_set_size,set_size_reduction,set_size_reduction_pct,candidate_abs_gap,baseline_abs_gap,abs_gap_delta
0.05,drift,90,0.9589939763182113,0.964124083760566,-0.005130107442354651,1.6543623737922597,1.739202051993581,0.08483967820132118,0.04173684589005199,0.027032897034684696,0.02926616479560106,-0.0022332677609163626
0.05,gap,90,0.9301511372262934,0.9322241579869768,-0.0020730207606834156,1.6459648767508392,1.7085592052179641,0.06259432846712468,0.03246004887488055,0.04455014628896643,0.04646584539132934,-0.001915699102362911
0.05,noise,90,0.9481454285684771,0.9496958877815131,-0.001550459213036168,1.6785519878134338,1.7437900091781668,0.06523802136473283,0.029144067739825502,0.03702503062061553,0.040886348337845026,-0.0038613177172294954
