method,alpha,corruption,coverage,coverage_gap,abs_coverage_gap,avg_set_size,singleton_rate,top1_accuracy,ece
aug_split_cp,0.05,gap,0.9422911742478146,0.007708825752185358,0.050854091085249124,2.4373269115131446,0.32461310313996355,0.7215126932283966,0.1804727725570518
label_smooth_aug_cp,0.05,gap,0.9422911742478146,0.007708825752185358,0.050854091085249124,2.4373269115131446,0.32461310313996355,0.7215126932283966,0.1804727725570518
fast_cp,0.05,gap,0.9336623049870083,0.016337695012991545,0.05089765453043333,2.3298928435107484,0.388032764477407,0.7215126932283966,0.1804727725570518
fast_cp_mixed_no_missing,0.05,gap,0.9353181856652042,0.014681814334795795,0.05142519365822299,2.3321225997304285,0.38436024483200604,0.7215126932283966,0.1804727725570518
fast_cp_mixed_no_confidence,0.05,gap,0.9304915355333673,0.019508464466632732,0.052324684859000485,2.302531961087361,0.3949978244655681,0.7215126932283966,0.1804727725570518
clean_split_cp,0.05,gap,0.8763409858445828,0.07365901415541719,0.09057776135138222,1.9339102511121222,0.5030800714068807,0.7215126932283966,0.1804727725570518
raps_aug_cp,0.05,noise,0.9735824444741373,-0.02358244447413739,0.041852705673918716,2.764809720422305,0.07338218282825018,0.6785925496158949,0.23087038227050521
mondrian_corruption_cp,0.05,noise,0.9562481140325536,-0.006248114032553641,0.04272137623865624,2.4708771230700415,0.3139906265520186,0.6785925496158949,0.23087038227050521
aps_aug_cp,0.05,noise,0.9767882737653311,-0.0267882737653311,0.042787924696130235,3.339650879599367,0.05017727315754361,0.6785925496158949,0.23087038227050521
fast_cp,0.05,noise,0.9435950093333262,0.006404990666673816,0.04389119777759347,2.341670397752295,0.3783193394145845,0.6785925496158949,0.23087038227050521
fast_cp_mixed_no_missing,0.05,noise,0.9400903250396845,0.009909674960315478,0.04910725564823539,2.3545796189885246,0.3846282936391341,0.6785925496158949,0.23087038227050521
fast_cp_mixed_no_drift,0.05,noise,0.9386378977553255,0.011362102244674476,0.04949185987979573,2.3408226495530764,0.383754631864403,0.6785925496158949,0.23087038227050521
