alpha,corruption,n,candidate_coverage,baseline_coverage,coverage_delta,candidate_set_size,baseline_set_size,set_size_reduction,set_size_reduction_pct,candidate_abs_gap,baseline_abs_gap,abs_gap_delta
0.05,drift,525,0.9563686554853115,0.9650404555374705,-0.008671800052158988,2.330192011846911,2.4406575301518885,0.11046551830497771,0.04448572714975967,0.0365820489909715,0.036527768853942606,5.428013702889087e-05
0.05,gap,525,0.9381513812162711,0.9437346121720898,-0.005583230955818653,2.3245937396999774,2.415586459058836,0.09099271935885837,0.038712144071350915,0.049976727686325696,0.050624302814168985,-0.000647575127843287
0.05,noise,525,0.9396889406077188,0.9416122337396594,-0.0019232931319406671,2.320786000843653,2.400156901374307,0.07937090053065371,0.030395063402970632,0.04989812198059862,0.053003128282594264,-0.0031050063019956464
