dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
ECG200,0,noise,0.2,0.1,label_smooth_aug_cp,65,35,350,100,2,0.85,1.22,0.78,0.8076923076923077,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.1,confidence_weighted_cp,65,35,350,100,2,0.89,1.27,0.73,0.8493150684931506,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.1,fast_cp,65,35,350,100,2,0.85,1.2,0.8,0.8125,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.05,clean_split_cp,65,35,350,100,2,0.99,1.69,0.31,0.967741935483871,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.05,aug_split_cp,65,35,350,100,2,0.92,1.34,0.66,0.8787878787878788,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.05,label_smooth_aug_cp,65,35,350,100,2,0.92,1.34,0.66,0.8787878787878788,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.05,confidence_weighted_cp,65,35,350,100,2,0.97,1.52,0.48,0.9375,0.0,0.73,0.20315356013503022
ECG200,0,noise,0.2,0.05,fast_cp,65,35,350,100,2,0.93,1.34,0.66,0.8939393939393939,0.0,0.73,0.20315356013503022
ECG200,0,drift,0.1,0.1,clean_split_cp,65,35,350,100,2,0.95,1.33,0.67,0.9253731343283582,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.1,aug_split_cp,65,35,350,100,2,0.92,1.2,0.8,0.9,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.1,label_smooth_aug_cp,65,35,350,100,2,0.92,1.2,0.8,0.9,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.1,confidence_weighted_cp,65,35,350,100,2,0.93,1.28,0.72,0.9027777777777778,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.1,fast_cp,65,35,350,100,2,0.93,1.21,0.79,0.9113924050632911,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.05,clean_split_cp,65,35,350,100,2,1.0,1.87,0.13,1.0,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.05,aug_split_cp,65,35,350,100,2,0.96,1.36,0.64,0.9375,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.05,label_smooth_aug_cp,65,35,350,100,2,0.96,1.36,0.64,0.9375,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.05,confidence_weighted_cp,65,35,350,100,2,0.97,1.54,0.46,0.9347826086956522,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.1,0.05,fast_cp,65,35,350,100,2,0.96,1.39,0.61,0.9344262295081968,0.0,0.86,0.10919672569888826
ECG200,0,drift,0.2,0.1,clean_split_cp,65,35,350,100,2,0.98,1.34,0.66,0.9696969696969697,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.1,aug_split_cp,65,35,350,100,2,0.9,1.2,0.8,0.875,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.1,label_smooth_aug_cp,65,35,350,100,2,0.9,1.2,0.8,0.875,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.1,confidence_weighted_cp,65,35,350,100,2,0.94,1.29,0.71,0.9154929577464789,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.1,fast_cp,65,35,350,100,2,0.92,1.22,0.78,0.8974358974358975,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.05,clean_split_cp,65,35,350,100,2,1.0,1.85,0.15,1.0,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.05,aug_split_cp,65,35,350,100,2,0.98,1.37,0.63,0.9682539682539683,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.05,label_smooth_aug_cp,65,35,350,100,2,0.98,1.37,0.63,0.9682539682539683,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.05,confidence_weighted_cp,65,35,350,100,2,0.99,1.57,0.43,0.9767441860465116,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.2,0.05,fast_cp,65,35,350,100,2,0.97,1.39,0.61,0.9508196721311475,0.0,0.83,0.1297677711527317
ECG200,0,drift,0.4,0.1,clean_split_cp,65,35,350,100,2,0.92,1.33,0.67,0.8805970149253731,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.1,aug_split_cp,65,35,350,100,2,0.86,1.18,0.82,0.8292682926829268,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.1,label_smooth_aug_cp,65,35,350,100,2,0.86,1.18,0.82,0.8292682926829268,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.1,confidence_weighted_cp,65,35,350,100,2,0.9,1.27,0.73,0.863013698630137,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.1,fast_cp,65,35,350,100,2,0.85,1.17,0.83,0.8192771084337349,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.05,clean_split_cp,65,35,350,100,2,0.99,1.87,0.13,0.9230769230769231,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.05,aug_split_cp,65,35,350,100,2,0.93,1.38,0.62,0.8870967741935484,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.05,label_smooth_aug_cp,65,35,350,100,2,0.93,1.38,0.62,0.8870967741935484,0.0,0.79,0.1676441398018368
ECG200,0,drift,0.4,0.05,confidence_weighted_cp,65,35,350,100,2,0.97,1.56,0.44,0.9318181818181818,0.0,0.79,0.1676441398018368
