dataset,seed,corruption,severity,alpha,method,n_train,n_calib,n_aug_calib,n_test,n_classes,coverage,avg_set_size,singleton_rate,singleton_accuracy,empty_rate,top1_accuracy,ece
GunPoint,0,gap,0.05,0.05,fast_cp,32,18,126,150,2,0.98,1.2266666666666666,0.7733333333333333,0.9741379310344828,0.0,0.8933333333333333,0.03707156544838769
GunPoint,0,gap,0.1,0.1,clean_split_cp,32,18,126,150,2,0.9866666666666667,1.18,0.82,0.983739837398374,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.1,aug_split_cp,32,18,126,150,2,0.98,1.16,0.84,0.9761904761904762,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.1,label_smooth_aug_cp,32,18,126,150,2,0.98,1.16,0.84,0.9761904761904762,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.1,confidence_weighted_cp,32,18,126,150,2,0.9866666666666667,1.2133333333333334,0.7866666666666666,0.9830508474576272,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.1,fast_cp,32,18,126,150,2,0.98,1.1333333333333333,0.8666666666666667,0.9769230769230769,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.05,clean_split_cp,32,18,126,150,2,0.9866666666666667,1.18,0.82,0.983739837398374,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.05,aug_split_cp,32,18,126,150,2,0.9933333333333333,1.2466666666666666,0.7533333333333333,0.9911504424778761,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.05,label_smooth_aug_cp,32,18,126,150,2,0.9933333333333333,1.2466666666666666,0.7533333333333333,0.9911504424778761,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.05,confidence_weighted_cp,32,18,126,150,2,0.9933333333333333,1.2466666666666666,0.7533333333333333,0.9911504424778761,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.1,0.05,fast_cp,32,18,126,150,2,0.9866666666666667,1.2133333333333334,0.7866666666666666,0.9830508474576272,0.0,0.9133333333333333,0.06759145538589524
GunPoint,0,gap,0.2,0.1,clean_split_cp,32,18,126,150,2,0.9333333333333333,1.1933333333333334,0.8066666666666666,0.9173553719008265,0.0,0.8733333333333333,0.06132538567238967
GunPoint,0,gap,0.2,0.1,aug_split_cp,32,18,126,150,2,0.9333333333333333,1.1933333333333334,0.8066666666666666,0.9173553719008265,0.0,0.8733333333333333,0.06132538567238967
